enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours
25458,city_83,0.923,Male,No relevent experience,Full time course,High School,Other,1,<10,Funded Startup,1,0.6549915927891871
19270,city_106,0.698,Other,Has relevent experience,no_enrollment,Graduate,STEM,14,Other,Other,1,-0.028648920114025374
5814,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,2,-0.7956602272737271
16645,city_16,0.91,Male,Has relevent experience,no_enrollment,Undefined,Other,7,Other,Other,3,-0.9790759746380037
28613,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,Other,15,10/49,Pvt Ltd,>4,-0.21206466747830188
5502,city_98,0.949,Male,No relevent experience,no_enrollment,High School,Other,2,Other,Pvt Ltd,never,-0.8957051803815144
23411,city_75,0.939,Male,No relevent experience,Full time course,Graduate,STEM,2,Other,Other,never,-0.07867139666791896
8893,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,10000+,Pvt Ltd,4,0.3215084157632298
5617,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,0.20478930380414473
16544,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,3,-0.7956602272737271
28433,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,12,500-999,Pvt Ltd,1,0.5049241631275063
87,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3,10/49,Pvt Ltd,1,0.171440986101549
8441,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,Other,2,<10,Pvt Ltd,2,-0.8957051803815144
24953,city_89,0.925,Other,No relevent experience,no_enrollment,Graduate,STEM,1,50-99,Pvt Ltd,1,0.538272480830102
26824,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,500-999,Pvt Ltd,>4,0.3715308923171234
5473,city_67,0.855,Male,Has relevent experience,Part time course,Masters,STEM,20,Other,Other,2,4.039845839602654
31847,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Other,Other,>4,0.3548567334658255
23672,city_21,0.624,Other,Has relevent experience,no_enrollment,Masters,STEM,6,Other,Other,1,-1.0124242923405993
28788,city_75,0.939,Male,No relevent experience,no_enrollment,Masters,STEM,12,<10,Early Stage Startup,4,-0.6289186387607485
13612,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,1,0.7216882281943785
7551,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,3,<10,Funded Startup,1,-0.09534555551921683
24616,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Other,1,-1.0290984511918972
13158,city_16,0.91,Male,No relevent experience,no_enrollment,High School,Other,<1,Other,Other,2,-0.445502891396472
19178,city_90,0.698,Male,No relevent experience,Part time course,Graduate,STEM,18,10/49,Early Stage Startup,1,0.5215983219788042
6872,city_28,0.939,Other,No relevent experience,no_enrollment,Masters,STEM,6,500-999,Pvt Ltd,>4,0.13809266839895326
12263,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3,Other,Other,>4,-1.062446768894493
14882,city_173,0.878,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,500-999,Pvt Ltd,2,-0.26208714403219546
4981,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,Other,Other,1,1.0384972463690378
7288,city_67,0.855,Male,No relevent experience,Full time course,High School,Other,8,100-500,Pvt Ltd,1,-0.5288736856529613
21566,city_11,0.55,Other,Has relevent experience,Full time course,Graduate,STEM,1,10/49,Early Stage Startup,1,-0.6789411153146421
497,city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Funded Startup,3,0.5716207985326978
22701,city_179,0.512,Other,No relevent experience,Full time course,Graduate,STEM,2,Other,Other,never,-0.26208714403219546
2780,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,2,-1.045772610043195
20076,city_21,0.624,Other,Has relevent experience,Full time course,Masters,STEM,5,Other,Other,never,-1.045772610043195
21573,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,3,<10,Pvt Ltd,2,-0.9290534980841101
16749,city_114,0.926,Male,No relevent experience,Part time course,Masters,STEM,16,1000-4999,NGO,>4,0.5882949573839956
31844,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,3,1000-4999,Pvt Ltd,1,-0.6122444799094506
13566,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Other,2,-0.8623568626789186
10541,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,2,Other,Other,2,-0.37880625599128054
13577,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,3,-0.7956602272737271
21145,city_173,0.878,Other,No relevent experience,no_enrollment,High School,Other,3,Other,Other,never,0.3215084157632298
2843,city_105,0.794,Male,No relevent experience,no_enrollment,Graduate,STEM,1,10/49,Pvt Ltd,1,-0.17871634977570616
7039,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Other,Other,2,0.2214634626554426
22322,city_75,0.939,Male,Has relevent experience,Part time course,Graduate,STEM,13,500-999,Pvt Ltd,1,-0.7289635918685357
27874,city_21,0.624,Other,Has relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,never,0.6049691162352935
19601,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,>4,-0.8456827038276207
13778,city_100,0.887,Other,Has relevent experience,Full time course,High School,Other,7,Other,Other,never,0.8550814990047615
29521,city_67,0.855,Female,Has relevent experience,no_enrollment,Masters,Humanities,2,Other,Other,1,-0.14536803207311041
13,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,0.20478930380414473
27320,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,0.6049691162352935
15490,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,-0.6956152741659399
19062,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,2,2.639216496093633
26330,city_21,0.624,Male,Has relevent experience,no_enrollment,Undefined,Other,12,Other,Other,1,-0.4288287325451741
52,city_114,0.926,Other,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,3,-0.17871634977570616
751,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,500-999,Pvt Ltd,1,-0.4788512090990677
618,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,Other,Other,>4,-0.5788961622068549
17431,city_71,0.884,Other,Has relevent experience,Full time course,Graduate,STEM,8,Other,Other,never,-0.445502891396472
15632,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Funded Startup,1,-0.12869387322181255
23506,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,Other,Other,1,-0.14536803207311041
12673,city_36,0.893,Male,Has relevent experience,no_enrollment,High School,Other,8,100-500,Pvt Ltd,>4,0.7383623870456764
9007,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,7,50-99,Funded Startup,1,1.6887894415696547
24255,city_144,0.84,Other,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,1,-0.6122444799094506
6750,city_23,0.899,Other,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Early Stage Startup,2,0.9051039755586551
18508,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,-0.9790759746380037
14114,city_162,0.767,Male,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,2,0.8050590224508678
30366,city_152,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,4,<10,Funded Startup,1,-0.32878377943738696
8892,city_7,0.647,Other,No relevent experience,no_enrollment,Graduate,STEM,1,Other,Other,never,-0.5455478445042592
22109,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Early Stage Startup,never,0.03804771529116609
22344,city_21,0.624,Male,No relevent experience,Full time course,High School,Other,<1,Other,Other,never,-0.07867139666791896
16796,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,1,-0.19539050862700402
4724,city_77,0.83,Male,No relevent experience,Full time course,Primary School,Other,8,Other,Pvt Ltd,never,-0.9290534980841101
32246,city_94,0.698,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,>4,-0.9790759746380037
6826,city_21,0.624,Male,No relevent experience,Full time course,High School,Other,5,Other,Other,never,0.27148593920933617
28198,city_50,0.8959999999999999,Male,No relevent experience,Full time course,Graduate,STEM,6,Other,Other,never,0.4382275277223148
30010,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,2,0.6716657516404849
5876,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,Other,100-500,Pvt Ltd,never,3.1727895793351646
23641,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Other,Other,never,-0.7956602272737271
23062,city_104,0.924,Other,No relevent experience,Full time course,Graduate,STEM,7,1000-4999,Public Sector,never,-0.7789860684224292
8297,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,14,500-999,Pvt Ltd,4,-0.945727656935408
26253,city_16,0.91,Male,No relevent experience,Full time course,Masters,Humanities,>20,Other,Other,3,0.47157584542491054
2254,city_64,0.6659999999999999,Other,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,-0.3954804148425784
8753,city_103,0.92,Other,Has relevent experience,no_enrollment,Masters,STEM,15,Other,Other,4,-0.26208714403219546
12726,city_114,0.926,Male,No relevent experience,Part time course,High School,Other,1,10000+,Other,1,1.4386770588001867
26959,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,2,3.3395311678481434
23075,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,1000-4999,Public Sector,>4,-0.9790759746380037
23129,city_103,0.92,Other,No relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,never,0.6383174339378892
14760,city_73,0.754,Other,Has relevent experience,no_enrollment,Graduate,STEM,7,Other,Other,1,-0.6455927976120464
7916,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,15,50-99,Pvt Ltd,3,0.8550814990047615
14330,city_115,0.789,Male,No relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,never,-0.812334386125025
7168,city_16,0.91,Male,Has relevent experience,Part time course,Graduate,STEM,>20,50-99,Pvt Ltd,3,-0.8623568626789186
24829,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,Humanities,3,10000+,Pvt Ltd,1,1.1218680406255273
23307,city_74,0.579,Male,No relevent experience,Full time course,High School,Other,3,<10,Early Stage Startup,2,-0.945727656935408
24964,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,2,1000-4999,Pvt Ltd,1,-0.5288736856529613
26326,city_103,0.92,Female,Has relevent experience,Part time course,Graduate,STEM,15,10000+,Other,>4,-0.011974761262727509
19266,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Other,1,1.2552613114359101
15567,city_114,0.926,Male,No relevent experience,Part time course,Graduate,Business Degree,<1,10000+,Pvt Ltd,2,-0.8623568626789186
26360,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,10/49,Pvt Ltd,1,-0.6122444799094506
827,city_97,0.925,Male,No relevent experience,no_enrollment,Phd,STEM,13,10000+,Public Sector,>4,1.0384972463690378
26810,city_16,0.91,Female,No relevent experience,Full time course,Graduate,Other,5,10/49,Pvt Ltd,1,1.02182308751774
9634,city_77,0.83,Male,Has relevent experience,no_enrollment,High School,Other,5,50-99,Pvt Ltd,never,1.6054186473131653
13366,city_71,0.884,Other,No relevent experience,no_enrollment,High School,Other,11,Other,Other,never,2.772609766904016
6466,city_21,0.624,Other,No relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,-0.445502891396472
252,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,1,-0.6622669564633442
17753,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,1,0.4382275277223148
10220,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Other,Other,>4,3.406227803253335
10852,city_14,0.698,Other,No relevent experience,no_enrollment,Graduate,Humanities,2,5000-9999,Public Sector,1,0.5049241631275063
28756,city_134,0.698,Other,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,1.9055535066365268
15077,city_83,0.923,Female,Has relevent experience,no_enrollment,Graduate,Other,10,Other,Other,>4,1.5720703296105696
16217,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,Other,Pvt Ltd,1,-0.812334386125025
28011,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,-0.49552536795036556
30599,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,18,50-99,Pvt Ltd,4,-0.3454579382886848
16292,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,never,-0.26208714403219546
28550,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,Other,Other,>4,-0.6622669564633442
25780,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Other,Other,3,0.03804771529116609
15125,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,Other,Other,>4,-1.045772610043195
17266,city_75,0.939,Male,Has relevent experience,Part time course,Graduate,STEM,9,<10,Early Stage Startup,1,0.8050590224508678
16794,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,12,100-500,Pvt Ltd,1,-0.32878377943738696
33223,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,1,500-999,Pvt Ltd,1,-0.7623119095711314
16643,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,1,0.27148593920933617
21474,city_159,0.843,Other,Has relevent experience,no_enrollment,Graduate,STEM,13,<10,Pvt Ltd,>4,-0.7289635918685357
4813,city_24,0.698,Male,Has relevent experience,no_enrollment,Primary School,Other,4,Other,Other,1,-0.8790310215302165
27261,city_14,0.698,Male,No relevent experience,Full time course,High School,Other,2,Other,Other,never,-0.8790310215302165
15690,city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,1,-0.0619972378166211
6683,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,>4,-0.9624018157867058
2286,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,-0.4288287325451741
20797,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,15,10000+,Pvt Ltd,1,-0.12869387322181255
8436,city_105,0.794,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Funded Startup,1,0.03804771529116609
17649,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Other,Other,>4,-0.6289186387607485
23324,city_75,0.939,Male,Has relevent experience,Full time course,High School,Other,4,1000-4999,Pvt Ltd,1,0.6716657516404849
27259,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,1,-0.4788512090990677
27315,city_158,0.7659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,NGO,1,0.03804771529116609
25156,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,Arts,9,Other,Other,never,1.1051938817742295
3745,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,5000-9999,Pvt Ltd,1,-0.6122444799094506
21574,city_105,0.794,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Other,Other,4,-0.8456827038276207
1359,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Funded Startup,2,4.039845839602654
163,city_131,0.68,Other,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,>4,-0.9957501334893015
990,city_103,0.92,Male,No relevent experience,no_enrollment,High School,Other,<1,Other,Other,never,-0.09534555551921683
27936,city_16,0.91,Other,Has relevent experience,no_enrollment,Undefined,Other,5,Other,Other,1,0.6049691162352935
32575,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10/49,Early Stage Startup,1,-0.3454579382886848
30850,city_16,0.91,Male,Has relevent experience,Part time course,Graduate,STEM,6,500-999,Pvt Ltd,1,-0.011974761262727509
1917,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,2,1.9389018243391227
11184,city_74,0.579,Other,No relevent experience,Full time course,Graduate,STEM,2,100-500,Pvt Ltd,1,-0.5288736856529613
31814,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,-0.6122444799094506
21313,city_102,0.804,Other,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,1,-0.5788961622068549
3856,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,1,-0.562222003355557
5161,city_76,0.698,Male,No relevent experience,Full time course,Graduate,STEM,2,Other,Other,1,0.6883399104917828
20277,city_103,0.92,Other,No relevent experience,Part time course,Graduate,STEM,<1,100-500,Other,never,0.13809266839895326
8177,city_173,0.878,Other,Has relevent experience,no_enrollment,High School,Other,6,Other,Other,1,0.3215084157632298
30976,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Other,4,100-500,Funded Startup,2,1.02182308751774
5356,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,6,<10,Pvt Ltd,1,1.3052837879898038
3269,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,15,50-99,Pvt Ltd,1,0.7550365458969742
27309,city_116,0.743,Male,Has relevent experience,Part time course,Graduate,STEM,11,Other,Other,1,-0.7122894330172378
27231,city_104,0.924,Male,Has relevent experience,no_enrollment,High School,Other,9,Other,Other,never,3.0060479908221858
12911,city_173,0.878,Male,Has relevent experience,Full time course,High School,Other,14,1000-4999,Pvt Ltd,2,-0.07867139666791896
24646,city_120,0.78,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,2,1.655441123867059
1800,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,1.5053736942053781
18678,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,5,<10,Pvt Ltd,2,-0.6455927976120464
1830,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,4,Other,Pvt Ltd,never,-0.12869387322181255
18858,city_57,0.866,Male,Has relevent experience,Full time course,Masters,STEM,13,100-500,Other,2,-0.7789860684224292
30105,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,10000+,Pvt Ltd,1,-0.2954354617347912
21858,city_26,0.698,Male,No relevent experience,Full time course,Masters,STEM,4,Other,Other,1,0.004699397588570357
12183,city_28,0.939,Male,No relevent experience,Full time course,Graduate,STEM,7,Other,Other,2,-0.5788961622068549
24287,city_21,0.624,Other,No relevent experience,no_enrollment,Masters,STEM,8,<10,Early Stage Startup,never,-0.5788961622068549
22923,city_104,0.924,Male,No relevent experience,Full time course,Undefined,Other,6,Other,Other,2,-0.7456377507198335
10521,city_97,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,-0.5788961622068549
9261,city_21,0.624,Other,No relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,3,-0.812334386125025
5995,city_105,0.794,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,0.3048342569119319
10679,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,10/49,Pvt Ltd,1,-0.812334386125025
30125,city_114,0.926,Male,No relevent experience,Part time course,Masters,STEM,>20,1000-4999,NGO,1,-0.7623119095711314
12357,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Other,Other,4,-0.09534555551921683
23995,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Other,Other,>4,0.8050590224508678
6370,city_103,0.92,Other,Has relevent experience,Part time course,Graduate,STEM,1,50-99,Funded Startup,1,0.8550814990047615
452,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,2,0.23813762150674045
5068,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Funded Startup,1,-0.17871634977570616
25693,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10000+,Pvt Ltd,1,-0.945727656935408
22301,city_114,0.926,Other,No relevent experience,Full time course,Graduate,Arts,6,Other,Other,1,-0.6789411153146421
30841,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,-0.045323078965323234
30230,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,3.2061378970377605
14517,city_104,0.924,Male,Has relevent experience,no_enrollment,Phd,STEM,10,10000+,Pvt Ltd,1,0.13809266839895326
32654,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,-0.0619972378166211
12129,city_173,0.878,Male,No relevent experience,no_enrollment,Primary School,Other,2,Other,Other,never,-0.31210962058608904
23372,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Other,Other,1,1.0551714052203358
25846,city_97,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,>4,0.02137355643986822
12132,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,4,-0.812334386125025
13384,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,>4,-0.8290085449763228
32739,city_21,0.624,Other,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,2,-0.49552536795036556
28378,city_21,0.624,Male,No relevent experience,Part time course,Masters,STEM,8,1000-4999,Pvt Ltd,1,-0.6289186387607485
6392,city_160,0.92,Other,No relevent experience,Full time course,High School,Other,4,Other,Other,never,-0.812334386125025
19198,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,-0.3954804148425784
27137,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,-0.6956152741659399
23827,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,8,Other,Other,3,2.605868178391037
18279,city_19,0.682,Male,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,1,-0.8623568626789186
8051,city_45,0.89,Male,Has relevent experience,no_enrollment,High School,Other,11,500-999,Pvt Ltd,>4,1.0718455640716338
20993,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,15,<10,Pvt Ltd,2,-0.7623119095711314
26049,city_21,0.624,Other,No relevent experience,Full time course,Graduate,STEM,1,Other,Other,never,1.8388568712313353
16040,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,1.0885197229229315
31825,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,Other,11,500-999,Pvt Ltd,3,-0.5288736856529613
28261,city_143,0.74,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,1000-4999,Other,>4,-0.31210962058608904
16201,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,10,50-99,Other,4,-0.5955703210581528
1723,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,2,0.6883399104917828
10643,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,-0.7956602272737271
8018,city_24,0.698,Male,No relevent experience,Full time course,Graduate,STEM,12,10000+,Public Sector,2,0.02137355643986822
14842,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,2,-0.9957501334893015
28903,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,3.072744626227377
18243,city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,15,Other,Other,1,0.20478930380414473
31390,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,>4,3.3395311678481434
15035,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Pvt Ltd,1,0.004699397588570357
29319,city_145,0.555,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10/49,Pvt Ltd,2,-0.6122444799094506
19771,city_102,0.804,Other,No relevent experience,Full time course,Masters,STEM,9,100-500,Pvt Ltd,>4,0.4382275277223148
6481,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,0.4882500042762084
7058,city_28,0.939,Other,Has relevent experience,no_enrollment,Masters,STEM,11,10/49,Pvt Ltd,>4,0.10474435069635754
4659,city_136,0.897,Male,No relevent experience,no_enrollment,Graduate,STEM,4,Other,Other,never,-1.062446768894493
18892,city_103,0.92,Male,Has relevent experience,Full time course,Masters,STEM,15,50-99,Pvt Ltd,2,1.6721152827183567
31562,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,1.2385871525846124
31470,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,5,10/49,Funded Startup,1,-0.6956152741659399
13342,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,Other,8,5000-9999,Pvt Ltd,2,-0.5288736856529613
20411,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,5000-9999,Pvt Ltd,1,-0.7456377507198335
18307,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,Other,Other,1,-0.3621320971399827
15948,city_160,0.92,Male,No relevent experience,Full time course,Masters,Arts,15,Other,Public Sector,>4,0.4048792100197191
6029,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Arts,>20,Other,Other,1,1.7388119181235482
17843,city_65,0.802,Other,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,1,-1.062446768894493
28578,city_103,0.92,Other,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,4,1.872205188933931
14712,city_16,0.91,Other,Has relevent experience,no_enrollment,Graduate,STEM,>20,Other,Other,1,3.9398008864948664
17044,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,0.5215983219788042
9125,city_28,0.939,Male,No relevent experience,no_enrollment,High School,Other,3,100-500,Other,3,-0.17871634977570616
26041,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,-0.6289186387607485
17320,city_21,0.624,Other,No relevent experience,Full time course,High School,Other,4,Other,Other,1,-0.8957051803815144
